000100000000,0,-0.7
000100000000,1,0.0
000100000000,2,0.0
000100000000,3,0.0
000100000001,0,-0.23450000000000004
000100000001,1,13.914531393653558
000100000001,2,-0.4322744222125001
000100000001,3,20.96803777343035
000100000010,0,-0.7
000100000010,1,-1.0659424999999998
000100000010,2,4.939313401358292
000100000010,3,0.0
000100000100,0,2.115464128879402
000100000100,1,-0.7
000100000100,2,-0.44450000000000006
000100000100,3,-0.7
000100001000,0,1.6188693209003038
000100001000,1,-1.0659424999999998
000100001000,2,0.9099065021717228
000100001000,3,20.723904421964118
000101000001,0,0.0
000101000001,1,0.0
000101000001,2,-0.7
000101000001,3,0.0
001000000001,0,0.0
001000000001,1,-0.7
001000000001,2,14.30796992557534
001000000001,3,-0.7
001000000010,0,22.779835931667048
001000000010,1,0.0
001000000010,2,12.087075243245621
001000000010,3,-0.09485000000000005
001000000100,0,0.0
001000000100,1,0.0
001000000100,2,15.087615026907713
001000000100,3,0.0
001000001000,0,-0.7
001000001000,1,0.0
001000001000,2,-0.7
001000001000,3,3.6466661741813877
001000010001,0,0.0
001000010001,1,-70.0
001000010001,2,3.543676315215925
001000010001,3,0.0
001000010010,0,0.0
001000010010,1,5.142867166303514
001000010010,2,0.0
001000010010,3,0.0
001000100001,0,-0.7
001000100001,1,0.0
001000100001,2,0.0
001000100001,3,0.0
001010000100,0,0.0
001010000100,1,0.0
001010000100,2,0.7
001010000100,3,0.0
001010001000,0,0.0
001010001000,1,0.0
001010001000,2,0.0
001010001000,3,-0.7
001100000001,0,2.4014479603145507
001100000001,1,17.471251003800454
001100000001,2,2.0823599258723493
001100000001,3,2.482299800356503
001100000010,0,1.3213786100022813
001100000010,1,0.9175961891491953
001100000010,2,1.7289741199499997
001100000010,3,15.510894003340228
001100000100,0,-0.7
001100000100,1,-0.7
001100000100,2,6.056592254370152
001100000100,3,-0.7
001100001000,0,0.0765196069410643
001100001000,1,-0.44450000000000006
001100001000,2,1.9184446697545843
001100001000,3,2.0047061469176857
001100011000,0,0.0
001100011000,1,0.0
001100011000,2,0.0
001100011000,3,-61.05903505130865
001100100001,0,0.0
001100100001,1,0.9099999999999999
001100100001,2,0.0
001100100001,3,0.0
001100110001,0,-0.7
001100110001,1,0.0
001100110001,2,0.0
001100110001,3,0.0
001101000001,0,0.0
001101000001,1,7.996159193175199
001101000001,2,0.0
001101000001,3,0.0
001101000010,0,0.0
001101000010,1,0.0
001101000010,2,5.223364744193451
001101000010,3,0.0
