000000000010,0,-0.7
000000000010,1,0.0
000000000010,2,0.0
000000000010,3,0.0
000100000001,0,0.0
000100000001,1,11.89814425689449
000100000001,2,0.0
000100000001,3,0.0
000100000010,0,-0.7
000100000010,1,-0.7
000100000010,2,-0.7
000100000010,3,0.7
000100000100,0,0.0
000100000100,1,0.0
000100000100,2,-0.23450000000000004
000100000100,3,-0.7
000100001000,0,0.0
000100001000,1,0.0
000100001000,2,0.0
000100001000,3,10.41015117779834
000101000010,0,0.0
000101000010,1,-91.0
000101000010,2,0.0
000101000010,3,0.0
001000000010,0,10.62432609777539
001000000010,1,-0.23450000000000004
001000000010,2,0.0
001000000010,3,1.8222931794161854
001000000100,0,0.0
001000000100,1,-0.7
001000000100,2,10.445607320982758
001000000100,3,-0.7
001010000100,0,-70.0
001010000100,1,-0.7
001010000100,2,3.073985783161117
001010000100,3,0.0
001100000010,0,2.1879930790961497
001100000010,1,0.0
001100000010,2,2.186994533682977
001100000010,3,0.0
001100000100,0,0.0
001100000100,1,0.0
001100000100,2,0.7
001100000100,3,0.0
001101000010,0,0.0
001101000010,1,0.0
001101000010,2,0.7
001101000010,3,0.0
001101000100,0,0.0
001101000100,1,0.0
001101000100,2,0.9099999999999999
001101000100,3,0.0
001111000100,0,0.0
001111000100,1,-70.0
001111000100,2,0.0
001111000100,3,0.0
010000000001,0,5.846026072190628
010000000001,1,0.0
010000000001,2,0.0
010000000001,3,0.0
010000000010,0,0.0
010000000010,1,2.2922196959028422
010000000010,2,0.0
010000000010,3,4.503643631080499
010000000100,0,2.333251052138205
010000000100,1,0.7
010000000100,2,0.0
010000000100,3,0.0
010000001000,0,-0.7
010000001000,1,0.0
010000001000,2,5.649980579157969
010000001000,3,1.7236618762733957
010000010100,0,0.0
010000010100,1,0.0
010000010100,2,-0.44450000000000006
010000010100,3,0.0
010010001000,0,0.0
010010001000,1,0.0
010010001000,2,0.0
010010001000,3,0.0
011000000001,0,7.081295205398375
011000000001,1,0.0
011000000001,2,0.0
011000000001,3,0.0
011000000010,0,2.6563999874999995
011000000010,1,0.0
011000000010,2,2.652643323067632
011000000010,3,0.14680403374219694
011000000100,0,2.5498949429361994
011000000100,1,11.541717456449582
011000000100,2,3.891459309366001
011000000100,3,8.15806018846925
011000001000,0,0.13898035732730696
011000001000,1,9.124054537990837
011000001000,2,4.533490704317378
011000001000,3,-0.7
011010000010,0,0.0
011010000010,1,0.0
011010000010,2,1.6147075
011010000010,3,0.0
011010000100,0,-70.0
011010000100,1,5.486377737759281
011010000100,2,2.0481927374999995
011010000100,3,1.43995179750625
011010001000,0,0.0
011010001000,1,3.687389689683392
011010001000,2,0.0
011010001000,3,0.0
011010010100,0,0.0
011010010100,1,0.0
011010010100,2,0.0
011010010100,3,-0.7
100000000001,0,7.21
100000000001,1,0.0
100000000001,2,0.0
100000000001,3,-0.7
100000000010,0,0.0
100000000010,1,0.0
100000000010,2,0.0
100000000010,3,1.8525704253297086
100000001000,0,0.0
100000001000,1,0.0
100000001000,2,0.0
100000001000,3,0.5228765525433513
100000101000,0,0.0
100000101000,1,-0.7
100000101000,2,0.0
100000101000,3,0.0
100100000001,0,0.0
100100000001,1,2.320261823507906
100100000001,2,0.0
100100000001,3,3.2597220421091917
100100000010,0,-0.7
100100000010,1,-0.7
100100000010,2,-0.7
100100000010,3,0.9099999999999999
100100001000,0,0.9099999999999999
100100001000,1,0.0
100100001000,2,0.0
100100001000,3,0.0
100101000001,0,0.0
100101000001,1,0.0
100101000001,2,0.0
100101000001,3,0.7
100101000100,0,0.0
100101000100,1,0.0
100101000100,2,0.0
100101000100,3,-70.0
100101100100,0,0.0
100101100100,1,0.0
100101100100,2,0.0
100101100100,3,-70.0
110000000000,0,0.7
110000000000,1,0.0
110000000000,2,0.0
110000000000,3,0.0
110000000001,0,6.087277279478336
110000000001,1,0.0
110000000001,2,-0.7
110000000001,3,-0.7
110000000100,0,1.9313137707256272
110000000100,1,3.5795106404661814
110000000100,2,0.0
110000000100,3,0.0
110000001000,0,2.3527070455183092
110000001000,1,4.100239160717011
110000001000,2,8.106793209632212
110000001000,3,0.0
110000010010,0,0.0
110000010010,1,2.2720481704374995
110000010010,2,-0.3867500000000001
110000010010,3,0.0
110000010100,0,0.0
110000010100,1,3.5795106404661814
110000010100,2,0.0
110000010100,3,0.0
110000011000,0,0.0
110000011000,1,0.0
110000011000,2,0.0
110000011000,3,-70.0
110000100100,0,0.0
110000100100,1,0.0
110000100100,2,-70.0
110000100100,3,0.7
110000101000,0,0.0
110000101000,1,-0.7
110000101000,2,0.0
110000101000,3,0.0
110000110100,0,-0.7
110000110100,1,0.0
110000110100,2,0.0
110000110100,3,0.0
110001000010,0,0.0
110001000010,1,-66.92288864797362
110001000010,2,0.0
110001000010,3,0.0
